"Oi, come here.  This is your lucky night. I was gonna kick your head in, but now, I'm gonna give you this. Go on, go home.  No trouble here, is there?   TAXI","SHIRLEY","female"
"Everything alright?","TANYA","female"
"OK. Cool but it's you I want.","SEAN","male"
"All I wanna do, is  go in here. Get some cans. And get quietly wasted on my own, alright. So please, if it's all the same to you?","BRADLEY","male"
"What?","BRADLEY","male"
"Look at us eh?  What a pair. The Slaters. Hard as nails. You can't get one over on us.","STACEY","female"
"Oh no. You are not leaving me here on my own over lunch time. Not with Marie off as well. It's like rush hour.","JANE","female"
"Um, can't I just put my stuff where I used to?","MAX","male"
"No.","MINTY","male"
"What?","PHIL","male"
"Now they said specifically that you weren't to worry.","CLARE","female"
"You smug cow. Look at you, standing there, thinking you've got one over... tell you this, if Sean really cared about you, don't you think he'd've told you about me and Max?","STACEY","female"
"I just thought you know -","MINTY","male"
"No.  Only had the one.","TANYA","female"
"Your life's not going to be worth living mate.","JANE","female"
"Well you can't.","MINTY","male"
"Well whatever it is, you're not allowed to open them until tomorrow.  But I was wondering -","JACK","male"
"Sorry. I thought you'd gone. Plans.","JACK","male"
"Anything?","TANYA","female"
"Besides, you don't bite your nails.","JACK","male"
"Right now, I should belying next to you, feeling yourskin and thinking how beautiful you look in the morning.","SEAN","male"
"So thank you and goodbye.","TANYA","female"
"... Why can't you just admit what you are?...","TANYA","female"
"Did you lock up when you left?","JACK","male"
"It can wait. Girls won't be awake for ages yet. And you haven't given me my present.","TANYA","female"
"Just put a sock in it alright.","PHIL","male"
"At least let me pay you for your time.","IAN","male"
"Yeah alright Mickey. We've all got them aven't we.  Only some of us get off our backsides and chase ‚em.","MAX","male"
"Yeah, chucked me out afterwards, as soon as she left, told me to stop interfering -  oh, that's gorgeous.   Thanks. You not having any?","HEATHER","female"
"Just leave it Stace! It's not the machine that's bugging you.","STEVEN","male"
"And what about my Mum?  Am I just suppose to leave her with Sean?  That's going to work ain't it?","STACEY","female"
"You better sort her out, before someone ends up strangling her.","PHIL","male"
"Me and Ash?  Hampstead Heath.","CHRISTIAN","male"
"Where's Vinnie?","HEATHER","female"
"Remember we've got young boys in the house ain't we?","IAN","male"
"Alright, calm down, I didn't do anything-","PHIL","male"
"He might say it indicates an attempt to run away from something...But let's not go into that now.","CHRISTIAN","male"
"Fine. Have it your way. But don't say I didn't warn you.","ROXY","female"
"You always this nervous on parents evening?","SEAN","male"
"Told you I'd sort it, didn't I?","JACK","male"
"No-one's gonna -","STEVEN","male"
"This ain't right, I shouldn't have left her. I've gotta see if she's alright.GARRY/","HEATHER","female"
"No, no really. I'm married. I've been married four times.","IAN","male"
"I know. I'm sorry.  I'm just a bit tired. I've been out every night. Soho, Camden, Waterloo, I've been trying different hostels.  I keep thinking I've got to do everything I can to try and find her.","IAN","male"
"We're the most popular laundry establishment in Walford.","HEATHER","female"
"Sorry.  I tripped over Peter's trainers on my way to the loo.","STEVEN","male"
"Well, I didn't say she was any good at it.","STACEY","female"
"No he wouldn't.","SEAN","male"
"What? She's a thieving little toe-rag!","STACEY","female"
"Just sit tight.","SEAN","male"
"Come on just  one.","SEAN","male"
"Tanya, I told you I loved you. You said... you said you loved me.","SEAN","male"
"Except you don't have Christian anymore.","JANE","female"
"So?","CHRISTIAN","male"
"No.","JANE","female"
"I'm going to nip over the minute mart, get you some cough mixture. Lauren, Lauren, can you keep an eye on Abi and Oscar for me please.","TANYA","female"
"He wasn't naked.","JANE","female"
"Leave that stuff alone.Make up? MP3 Player? Phone?  Music.3You can say good bye to all of it, cos I'm locking it away.","IAN","male"
"No.","TANYA","female"
"Twenty two.","CLARE","female"
"Purple.  Now, d'you really think this is getting us anywhere?  Cos I've got some","JACK","male"
"Of course not. So he can stay? Yeah?","JANE","female"
"Foreign.","PHIL","male"
"I mean thanks for coming and everything, but...  How you feel... Thats your problem. Not mine.","BRADLEY","male"
"I'll be down in a minute.","TANYA","female"
"Like what?","MINTY","male"
"About eight.  ‚S nothing major, few drinks.  Phil, he just wants everyone to get on.","RONNIE","female"
"Oh, now everybody laughing at you? That would never do.","RONNIE","female"
"Stop stalking me.","SHIRLEY","female"
"Dot says you wanna come to my club. Told me I've gotta take care of you.","JACK","male"
"I'll call you a cab. You're going home.","SHIRLEY","female"
"Oh Ian...","JANE","female"
"Might not bother.","BRADLEY","male"
"And he can't take a hint to save his life...","JANE","female"
"Good. Right, well let's celebrate, shall we. I've got a bottle of white in the fridge up here. Chelsea. Do us a favour and get us some glasses out back, will ya. Didn't take you long did it?","TANYA","female"
"It doesn't matter.","JANE","female"
"Nowhere to put it, eh.  Look I hope you didn't push Peter too hard, love?","JANE","female"
"That growler I was dancing with, she's like a Praying Mantis.","GARRY","male"
"I mean at the end of the day, Tanya's decided that the most important thing is to keep the family together.","IAN","male"
"Well they're pretty close.  He not got any ideas where she is?","TANYA","female"
"There's no point is there?","JACK","male"
"Of course. Why wouldn't she? She just doesn't think she's worth it, that's all. You've got to prove to her that she is.","HEATHER","female"
"You going all Clare Raynor on me?","SHIRLEY","female"
"Steven, you can't use words like that.","IAN","male"
"Just leave it.  Hazel, Hazel?Why did you just run out like","MINTY","male"
"Don't you think I know what Max's done to you?","JACK","male"
"---I did Tanya,I did I swear, I was this close, but I couldn't hurt her again.  Couldn't do that to her again.","SEAN","male"
"Nice little show you put on earlier. Really got everyone convinced you've forgiven Max.  Well done.","SEAN","male"
"And remember, if you can't be good, be careful.","CHRISTIAN","male"
"Nobody's seen her at the canal.","CHRISTIAN","male"
"Oh Ron, come on. There's no need to move out. I'll clean up.","ROXY","female"
"No.  She didn't.","TANYA","female"
"I don't care, Ian... I don't care if her puff pastry has got the consistency of a brick... I. Don't. Care.","JANE","female"
"Look Max I haven't got time for this.","TANYA","female"
"You lot might be cos you ain't got no self belief.","GARRY","male"
"Yeah, yeah... Look Ian, what's the big deal?  You're treating this contract like your life depended on it.","JANE","female"
"Okay.  ‚Cos I felt like it.","PHIL","male"
"Yeah, look I'll tell you when we get home alright.I've got a little announcement to make.","IAN","male"
"Well you'll cope won't you. You said you could.","SEAN","male"
"Tell you what. You ain't gonna drink. Neither am I. We can be tee-total together.","MAX","male"
"Hazel's right.","HEATHER","female"
"But she's my mummy.","HEATHER","female"
"Yeah, we'll be fine. Big do is it?","CLARE","female"
"If you were my age, you mean.","STACEY","female"
"It's called a Sour Old Boiler. I made it especially for you.  It's got fag ends and beer dregs and something personal from me.","SHIRLEY","female"
"‚Cause I don't want any visitors. Is that what you do, is it when you think no-one's about? You come in and snoop around?    Oh. Bet you love rummaging through my underwear drawer, don't you. Fiddling with my knickers.","SHIRLEY","female"
"What do you think this is, Scotch mist?","ROXY","female"
"Oh go on, it'll be great. Me and you out on the pull. I miss those days.","ROXY","female"
"Back to the work routine for you then.","CLARE","female"
"It's just an open day thingy.  I'm just gonna go see what it's all about.","STACEY","female"
"Oh yeah, but...","JANE","female"
"Well, I'm sorry but...","MINTY","male"
"Except you fight dirty don't you Max? I know what you did last night. Put a little something in my drink?  You always find new depths to plummet, don't ya?","TANYA","female"
"I will be there.  I just need more time.","TANYA","female"
"Bradley.","TANYA","female"
"It's like you're inside my head...","JANE","female"
"Sorry?","MAX","male"
"I'm not. Look don't worry, I've got it all worked out. It's just temporary.  Dean ain't gonna want to live with his Mum for long either but while he does, I wanna be there for him.","SHIRLEY","female"
"‚ I know there is a reason I've missed you. I just can't remember what it was.[‚ Can't work either...  Can't eat. Can't sleep...  Been doing my best to get wasted, you want to know the truth... Come on.","STACEY","female"
"I never mean that right.","PHIL","male"
"I think you know that I can.","JACK","male"
"It was bound to come out. I'm sorry. Yeah, of course you feel let down. I'll tell Minty.","HEATHER","female"
"‚Scuse me?","STACEY","female"
"Just telling you it how I see it. When was the last time you had any fun?","CHRISTIAN","male"
"You're right.You are a pea-brain.","SHIRLEY","female"
"Well, I've got my mobile.","TANYA","female"
"Have you seen my pink jumper?","RONNIE","female"
"What sort of a question is that?","TANYA","female"
"You spend more time thinking about Edward's party than you do about me.","JANE","female"
"Yeah, we can do that.  Absolutely.","IAN","male"
"Babe. Do we really need to put the kids through all that.  I mean if there's the slightest chance we can sort it out?","MAX","male"
"Jane's gonna wake up one day, smell the coffee and realise what she's been missing. Then she'll be out of here.  Just like all the rest.‚","CHRISTIAN","male"
"No, I didn't mean it like that.  I just meant, you know, we've all got something, special.  Inside.  A dream...","STEVEN","male"
"Nothing.","JANE","female"
"No.  No-one does.  Just me.  And now you.  But you must never tell Roxy I've told you this - she'd be mortified.","RONNIE","female"
"If that's what I wanted Tanya, I could've paid for it. I wanted YOU.  Only I didn't GET you did I.","SEAN","male"
"Not now he isn't.  Um.   Something about an engine. Sounded serious. So there was me, I was on my way home and I thought to myself... it's about time me and Hazel had a bit of quality time.","HEATHER","female"
"Look, you've cleared your conscience, now go bother someone else.  I've got things to do.And Heather?Take these back!","SHIRLEY","female"
"Oh, see you later.","IAN","male"
"Great. Well um, I'm a bit busy...","IAN","male"
"Mitchell.  Same as me.","RONNIE","female"
"It's a load of old magazines that Patrick dug up  for us. Well they always seem to have the same questions in them quizzes- Lynne used to ask me them all the time. So if you bone up and do your homework, it'll be like you've already seen the exam paper.","GARRY","male"
"Well come on then, drink.  Don't just look at it.","PHIL","male"
"I got the distinct impression it'd take more than a mended necklace to bring her round.","CHRISTIAN","male"
"I trust you'll be cracking some of those with Her Majesty.","IAN","male"
"No, I am. Really, I took advantage of your ignorance, alright, it was out of order, I'm sorry.","MAX","male"
"‚Course, Grandma. I'm a resource, he said. Even I know you don't waste a good one.","BRADLEY","male"
"Look I've got your number.  If there's any problems.  I'll call.","SEAN","male"
"It was a cut and shut.","SHIRLEY","female"
"He's gone.","SHIRLEY","female"
"Look Steven's as worried about Lucy as you are.What?  You think that he might have something to do with it?","STACEY","female"
"It'd already ended  then.  Not that he ever took no for an answer.","STACEY","female"
"No, it's a business meeting. Okay, I am going out for dinner with a client, who just happens to be gay, for a business meeting.","IAN","male"
"To us.  It's good.","MAX","male"
"So I made it up. It was worth a try though, weren't it?","SHIRLEY","female"
"Who's is it then?","RONNIE","female"
"‚I was the prettiest girl there.'  Gordon Bennett, who's wedding was it, the munsters?","SHIRLEY","female"
"Yeah.","STACEY","female"
"Hard to get a word in edgeways with you lot innit.","PHIL","male"
"What? And not turning up with your dirty caks, that part of the terms and conditions is it?","JACK","male"
"Steven...","JANE","female"
"What do you mean ‚what's the point'?","TANYA","female"
"Is that a fact?Dawn, you were working at my club all last night.I was there.  I saw you.  I even talked to you.   Don't give up the day job, darling.","JACK","male"
"Look, you either tell me what's going on or you get back to work.","PHIL","male"
"You have got no idea what has gone on between me and him.","TANYA","female"
"Boxing competition?","PHIL","male"
"Look babe, I ain't pushing. It's just the weekend was good. I thought it was a new start.","MAX","male"
"We're getting back together.","MAX","male"
"Mission accomplished.","CHRISTIAN","male"
"What you gonna stop me?","RONNIE","female"
"Didn't say I wasn't.","STEVEN","male"
"I can.","JACK","male"
"Tan It's for your own good alright.","SEAN","male"
"What have you forgotten?","TANYA","female"
"Sorry?","JANE","female"
"What I want is a large vodka. No ice.","RONNIE","female"
"I don't think Stacey's gonna be fighting it though - that's the difference.","BRADLEY","male"
"You've got a great physique for a man of your age.","CLARE","female"
"She's going to leave him.  She's going to take the kids, we're gonna go away.","SEAN","male"
"That's why I'm here, Tan. It's all I'm trying to be, you know...is a good dad, a better husband. Before I forget, this came for you this morning.  I think you might have missed it.","MAX","male"
"Yeah it is.  See you later.","TANYA","female"
"He's always fancied her.","STACEY","female"
"You're on your own from now on.  I'm taking a break.","RONNIE","female"
"Are you sure?","IAN","male"
"Sorry, was that me?","IAN","male"
"What, and I am?","JANE","female"
"It's alright. I did my best.","STACEY","female"
"She cares about you. So do I.","STEVEN","male"
"I do now.  Right girls, what is this a pub or a morgue? Lets","RONNIE","female"
"That's some temper.","TANYA","female"
"Tanya is not your concern. The only person you need to worry about, is me.","CLARE","female"
"I've just collected your item.  Are you going to explain or have you gone completely insane?","SEAN","male"
"Mum?","BRADLEY","male"
"You um, kissed me the other night. Is something going on here?I'm not imagining it, am I? I mean you'd tell me if I was wrong?","IAN","male"
"Why ... why ...how... why, Tanya.Why d'you come back?","MAX","male"
"He didn't...","RONNIE","female"
"Don't tell me you're setting your sights even lower. I mean next thing you'll know you'll be going out with a toddler.","MAX","male"
"See you later.","MAX","male"
"Well, what are you waiting for, get out of my house.   Get out of my house!","MAX","male"
"I couldn't give it to Clare could I?","TANYA","female"
"So how are those lungs doing?","CHRISTIAN","male"
"Listen, I think you'll find I can do whatever I like.  Otherwise this isn't gonna be the only thing you'll leave here without. You get me?","MAX","male"
"I'll talk to her.","TANYA","female"
"Just Jane.","TANYA","female"
"Trace, two bottles of the cheap sparkly on the house.","PHIL","male"
"No. It's nothing like that. DR","SHIRLEY","female"
"Dunno what you're talking about.","MINTY","male"
"You go near him I'll kill you.","SHIRLEY","female"
"Ain't we just.","STACEY","female"
"Not on your life.","ROXY","female"
"At Minty's flat. And she'll do it like a shot. If you let her stay there, of course.","SHIRLEY","female"
"Yeah that's what we heard.","GARRY","male"
"You're drinking too much, too quick. Go home.","RONNIE","female"
"Come over here and say it to my face.Friends of yours are they?","SHIRLEY","female"
"Alright darling I'll be there in a minute.","TANYA","female"
"How about you make up with Minty instead? Cos if you're the reason he ain't here yet then-","PHIL","male"
"I want a firm base to knock you out.","PHIL","male"
"Look, just tell me yes or no.","STACEY","female"
"I know...","TANYA","female"
"I did do the right thing didn't I? About Shirley. I can win on my own.‚","HEATHER","female"
"Yeah, come on.","TANYA","female"
"Do you have to?","JANE","female"
"Hazel...Pick up... Please baby'...ﬁBEST MATEﬂ MUG. HE PICKS IT UP - LOOKS AT IT A MOMENT - THEN  SMASHES IT TO THE FLOOR - IT BREAKS. HE SMILES - THAT'S BETTER. HE PICKS UP THE PHOTO OF HIM AND HAZEL - HESITATES - THEN TEARS IT DOWN THE MIDDLE. HE GRABS A BIN BAG - PUTS ﬁHAZELﬂ","MINTY","male"
"Seeing if you're alright.","JACK","male"
"Who by?","MAX","male"
"I'm not doing the shift.","SHIRLEY","female"
"I pay you to work not sit on your backside, puffing away.","PHIL","male"
"Thought Ian might enjoy the sight of Jeph in his boxer shorts. Bring out his repressed tendencies...","CHRISTIAN","male"
"Nah, he's er, he's got things to do. Um, I see you've got yourself a fan.","JANE","female"
"My god, she is gorgeous.","ROXY","female"
"Sean and Tanya?","STEVEN","male"
"I'm wondering what your head'll look inside out.","PHIL","male"
"I really thought you were gonna get it.","STEVEN","male"
"We've been doing our best.","MAX","male"
"That's my trouble Tan - 'Cause I don't do I?","SEAN","male"
"No of course not.","MINTY","male"
"I'm","STACEY","female"
"I don't really like to think about that.","BRADLEY","male"
"Think you've got him good, don't you?","STACEY","female"
"I basically admit I sold stolen cars, cut n shuts -","PHIL","male"
"What's this?","STACEY","female"
"Spag bol.","MINTY","male"
"You said that last week.","IAN","male"
"You know what I think, Max. I'm not going to waste my breath saying it all again.","JANE","female"
"Yes. Hazel! You cheeky little monkey.","MINTY","male"
"But there doesn't seem much point, seeing as how it looks like Ronnie's had enough of me and cleared off.","JACK","male"
"Yeah, I'd be happy to.","JACK","male"
"I think I've seen enough. Leave them to it shall we, Clare?","TANYA","female"
"He cannot make me stay married to him.","TANYA","female"
"Dean. What the hell are you doing? Where are you going?","SHIRLEY","female"
"Exactly.  It's about time we had someone in there in a position of authority.","JANE","female"
"He's...been delayed.","RONNIE","female"
"This is like getting married all over again.","MAX","male"
"Call the old bill.","HEATHER","female"
"I feel like I've lost three stone or something.","HEATHER","female"
"Which is why you have a contingency plan...","IAN","male"
"You too.","STACEY","female"
"Why, why not? What's different?","TANYA","female"
"Alright girls, what's it to be?  TV? Board game?","SEAN","male"
"I don't believe this....Here we go again...","GARRY","male"
"Oh Ian -","JANE","female"
"Admiring the Queen does not make you a moron.","IAN","male"
"Eh?","GARRY","male"
"You really gonna do this?","TANYA","female"
"I thought she loved to dance?","RONNIE","female"
"Because I loved him first and I loved him most...","SHIRLEY","female"
"That's hardly the point.","RONNIE","female"
"Uh, no I've got an interview actually. Yeah, you know that development down George Street.","BRADLEY","male"
"Our business, ‚cause, unfortunately for me, we're in it together...","CHRISTIAN","male"
"Just thought I'd walk you home.","HEATHER","female"
"Canape?","CLARE","female"
"Is it Bradley?","STEVEN","male"
"What did I tell you?  That is a banned word.  We are not at home to Mr Negative.  Now go back and try again.  I'll untie you when you've beaten forty seconds and not before.  He'll thank me for it later.  That boy's a winner.  He just doesn't know it yet.","IAN","male"
"No thanks. I'm alright.","STACEY","female"
"Right then.","GARRY","male"
"They're getting supplies, why?","PHIL","male"
"You lost the baby?","MINTY","male"
"So maybe for now, maybe it's best if you sleep on the sofa.","TANYA","female"
"Tell me you'd do anything for me.!","TANYA","female"
"Do you mind?  It's hard enough with that thing blaring!You doing it on purpose?","STACEY","female"
"Thank you.","RONNIE","female"
"Hev, listen.  If I were you, I'd get yourself over here pretty sharpish.","SHIRLEY","female"
"Yeah, a fresh start.","CLARE","female"
"Still wearing that lovely ankle bracelet courtesy of Her Majesty?","SEAN","male"
"Tell me.","SHIRLEY","female"
"Go on out.","PHIL","male"
"She's probably still too angry to talk to me.","HEATHER","female"
"No, relax Ian.  Edward obviously still thinks he's in with a chance with you.  Then in a couple of weeks you'll be able to tell the Queen your special corgi joke.‚","JANE","female"
"Max said he was seeing some woman.","STACEY","female"
"I can't believe he'd do that.  It sounds so paranoid.  Let's face it, Phil's never liked Jack.","RONNIE","female"
"Oh...","TANYA","female"
"What's that gotta do with me?","SHIRLEY","female"
"Here's to you.","SHIRLEY","female"
"Thank you darling.","MAX","male"
"What?  What's wrong with you lot? It's meant to be","TANYA","female"
"Good.  And you an all, Roxy?","TANYA","female"
"Is that all I get then?","JACK","male"
"I'm too tired for this.","TANYA","female"
"Stace? I need to ask a favour...","STEVEN","male"
"Thanks for nothing Shirl.","HEATHER","female"
"Settling in? This is mine and Minty's gaff, not a bleeding hotel.","GARRY","male"
"I'm sorting it!","JACK","male"
"Oh yeah. Look, I'm sorry for using the last of the coffee.  I'll get some more while I'm out.","CHRISTIAN","male"
"It's not really the Vic's trade we'vre targetting, Aunty Peg.","RONNIE","female"
"This is such a load of crap.","TANYA","female"
"Yeah. Well it's not like I can just drop in anymore is it?","BRADLEY","male"
"I knew he'd get out of this.","SEAN","male"
"Alright, but it'd save us a wage.  Wouldn't have to employ so many outsiders.  Plus it's a better job.    You could be Assistant Manager.","JANE","female"
"Still?  I mean, are you?   Right, I'm done.  So...","CLARE","female"
"Come on out you coward!C'MON!!","SEAN","male"
"They're only next door.","TANYA","female"
"I don't believe it, there's actually people round here who smile.Tell your husband, bottle it, he'll make a fortune.","CHRISTIAN","male"
"I love you!","ROXY","female"
"Are we talking about the same Charlie Slater?","SHIRLEY","female"
"...I said we'd all go to the theme park.","IAN","male"
"You think...?","STEVEN","male"
"Bit late for that.  Get out. And don't bother coming back.","TANYA","female"
"Which is?Ian?","JANE","female"
"I'm not giving up. Not now we've come this far.","HEATHER","female"
"What's this?","SEAN","male"
"","IAN","male"
"No, that's pretty much it.","JANE","female"
"I haven't got a bloke.","RONNIE","female"
"How was skating?","JANE","female"
"Come on love, we've gotta go.","IAN","male"
"Mum!","STACEY","female"
"Oh well.  Never mind.  Thanks for looking.  How's the shoulder?The massage?  Yesterday?","CLARE","female"
"yes but it's my pink jumper.","RONNIE","female"
"Why didn't you bring her here then?","MINTY","male"
"Well think about it. Tanya's out to bleed me dry.  So what. you still interested?","MAX","male"
"Abi?","TANYA","female"
"Whoa... Sorry, sorry, sorry, sorry, sorry -","IAN","male"
"Not bad.","JACK","male"
"Hello, it's me.  Listen, I've been thinking... about Abi's parents evening... I think we should go together.","TANYA","female"
"Are you ok? We can go if you want.","STEVEN","male"
"Do you want another one?","PHIL","male"
"This is the twenty first century.  We're not bothered by that sort of thing anymore.  What two people get up to in the privacy of their own bedroom, well that's their business innit.","IAN","male"
"I ain't giving you two grand.  Not for that -","PHIL","male"
"No Phil. Phil I ain't going to hospital. I don't want to-","SHIRLEY","female"
"Well looks like you've taken that for granted already.","PHIL","male"
"Can't believe you'd do this to me.","TANYA","female"
"No.","HEATHER","female"
"It's just the Bridesmaid, me in this case, and the Best Man, Garry in this case, usually follow the Bride and Groom, Hazel and Minty, onto the dance-floor.","HEATHER","female"
"I think you're scared.","SEAN","male"
"Means he's in her thoughts.","HEATHER","female"
"It was just a party.","IAN","male"
"I just wanna make sure she got back okay.","IAN","male"
"It's cruel really.  Not that any of you are to blame.","RONNIE","female"
"Oh, so it is.","MAX","male"
"Look babe, we got a brilliant deal out of Jack Branning. We're not even out of pocket.Oh come on. Let's not spoil it, eh? We've got a lovely night to look forward to... meal,  hotel room...","JANE","female"
"Are you gonna be much longer?","IAN","male"
"What so that's it? You're just gonna carry on behind Max's back.","STACEY","female"
"Yeah I am.","JACK","male"
"Can I help you?","ROXY","female"
"I don't like the sound of this already.","MINTY","male"
"No.","MAX","male"
"Phil, leave it to me.","RONNIE","female"
"yeah. We're back together, that's all I'm thinking about.","MAX","male"
"We are going to kick the club's butt tonight and we're going to pack this place out with fit Irish boys - result.","ROXY","female"
"And I'm not gonna be one of those husbands whose always making excuses not to come home.  I'm fed up with  being on my own all the time, and I'm fed up with spending every night with my mates.  I wanna spend ‚em with you.","MINTY","male"
"Give Billy here time to phone the council.  Start hassling them about getting some proper housing.","PHIL","male"
"Steven...","IAN","male"
"I can put on a show. But yeah, I'm alright. I've got no choice really.","SHIRLEY","female"
"Right, I think it's time you got her home.","JACK","male"
"Sorry. Two minutes. You must have someone.","TANYA","female"
"Yeah, you're right, it is a bit weird.","JANE","female"
"And what about you?","JANE","female"
"Out back?","SEAN","male"
"I thought that was what this stupid competition was all about?","GARRY","male"
"Your little game is over. Ian's told me everything.","JANE","female"
"Denise is strong. She'll get through this. The others, too.","JANE","female"
"You saying I should make a deal?","PHIL","male"
"Do you have any idea how long I wanted you?  How much I wanted you?  And now i got you, I'm just wondering ‚what that was all about?'","SEAN","male"
"Yeah please.","BRADLEY","male"
"I got you. Have I? I don't know anymore.","SHIRLEY","female"
"Now...","IAN","male"
"Don't breathe a word. Don't say anything to Abi. Cause I don't want her worrying.","TANYA","female"
"Come on Stacey, I was hardly in love with her, was I. We had a fling. I wasn't gonna make an honest woman of her.","SEAN","male"
"You can't do it on your own.","ROXY","female"
"Hasn't your Mum said? We're through to the final stage. ﬁDesign your dream weddingﬂ.  The pressure's really on.  We were all supposed to put our thinking caps on over the weekend.  Come up with a theme.","HEATHER","female"
"Look, I couldn't care what you pair get up to, long as he ain't distracted from the real business in hand.","PHIL","male"
"I mean, I remember Cindy; she was so glamorous and sexy.","CLARE","female"
"She told me she missed me. I tell you mate, if there's a chance, I'll have them all back...","MAX","male"
"What you doing here?","PHIL","male"
"Her. Donna. Me and Hazel met her didn't we? She's probably onto them right now, blowing our cover. We're stuffed. I can't believe it we were so close.","MINTY","male"
"Tracey said you I would fine you in here.  I tried it on. How do I look?  Lovely?","SHIRLEY","female"
"What?","IAN","male"
"Got any idea what you want for your birthday?","MAX","male"
"What?","STACEY","female"
"What, you been winding him up?","PHIL","male"
"You haven't?! No!","JANE","female"
"What's all this?","TANYA","female"
"Well, sort of take up with Jase, you kind of are aren't ya?","MINTY","male"
"What's happened?","STEVEN","male"
"Stace?","STEVEN","male"
"Hazel's got it in her head that ...","HEATHER","female"
"I thought we were past all this...","SEAN","male"
"Oh, wouldn't that be something.  If my Dad had known his son would meet the Queen...","IAN","male"
"Our paths crossed. Alright?  I don't know.","JACK","male"
"I've booked a table for two at The Challes Hotel tomorrow night.","IAN","male"
"That sound like a screwed up drug addict to you?    Rainey, Derek Evans, social services.  Max has told them you leave syringes everywhere and invite my kids to shoot up.","TANYA","female"
"And what about when he tries to crawl back into your bed eh?  What you gonna do? Have a headache? For how long?","SEAN","male"
"Come on girls. You're gonna be late.What are you doing here?","TANYA","female"
"No no, I need you there for me alright! No one else...","TANYA","female"
"Come on. I'll get you another. Sounds like you need it.","HEATHER","female"
"Go on.  It might cheer you up. You look like someone's died!","ROXY","female"
"Yeah well, you didn't need me yesterday, did ya.","SEAN","male"
"Are you?","TANYA","female"
"I can't help you if you don't tell me what's going on.","SEAN","male"
"You don't have to do this you know.Max.","TANYA","female"
"How d'you know he hasn't","TANYA","female"
"Well, where is she?","MINTY","male"
"Shut up.","RONNIE","female"
"What are you saying?  I a couple of weeks time you're gonna be all pals again?","TANYA","female"
"... Did you hear him?  ‚Nice try'?","TANYA","female"
"It's gonna to work. All he needs is two weeks off and er...two...","GARRY","male"
"Oi! Roxy! Where you going?","CHRISTIAN","male"
"He blames me for what happened to Kevin Wicks- they were pretty close.","PHIL","male"
"I don't understand why you're doing this? But if you pull a stunt like that again I'll...","IAN","male"
"Look.  Now's not a very good time. So maybe...","MINTY","male"
"My choice?! What choice have you given me, eh?  You haven't given me a choice about anything. You've given me no choice at all.","TANYA","female"
"Just get her right, can you do that?","SEAN","male"
"I want to. He's my boy, too.","SHIRLEY","female"
"Jam jars.","IAN","male"
"I'll be fine. He's all mouth and no trousers.","BRADLEY","male"
"You look sorry.","CLARE","female"
"Oh right, don't gimme all that.","MAX","male"
"I can see how you'd want more than someone like me.","BRADLEY","male"
"I've got to get the girls ready.","TANYA","female"
"Libby... She says you ain't planning on coming back. That true?","SHIRLEY","female"
"I'll call alright.","SEAN","male"
"Alright, I suppose so....","IAN","male"
"I don't.","TANYA","female"
"Me?","TANYA","female"
"Just stay here, look after Peter.","IAN","male"
"Vinnie, he needs to tell you something.","HEATHER","female"
"God, you really can't stand it, can you? YOu stand to see me happy. But, I am happy. For once in my life I've got a man of my own and I'm not gonna let you spoil it for me, not this time.","RONNIE","female"
"Are you still feeling sick?","MINTY","male"
"Awful but there's nothing you can do about that.","MINTY","male"
"The drawings you done of me.","STACEY","female"
"Look, Tanya's gonna be back in a minute.  I need you to stay here and help me sort out this mess.","CLARE","female"
"Why don't you light a candle or something.","TANYA","female"
"After making a few dozen copies for the future, yes, why the hell not?  If I fold once he can do it again, go for this place next.","PHIL","male"
"Oh does he now?","JANE","female"
"Deano's gone, hasn't he? For good.","STACEY","female"
"I won't, I won't -","RONNIE","female"
"What you talking about?","STACEY","female"
"Can't you see, Sean? I am, I'm almost lost here. Maybe I'll sleep with him again. Maybe I'll go on sleeping with him,  Maybe I'll spend the rest ofmy life with him. Maybe he's already won.","TANYA","female"
"...It's the kid I feel sorry for. ‚How's he gonna feel when he gets Barbara flamin' Cartland to pick him up from school?   Oh and another thing. When he's old enough to sign on. You're gonna be...","GARRY","male"
"Look, I'm not working tonight.  Do you wanna play a couple of games of snooker?","JACK","male"
"No...","BRADLEY","male"
"Why?","JANE","female"
"I ain't got nothing to nick.","SHIRLEY","female"
"Gonna give me a little lecture? The evils of alcohol?","BRADLEY","male"
"Good man.","MINTY","male"
"I've got enough on my plate without taking a risk on her....","TANYA","female"
"So where you taking me then?","STEVEN","male"
"Homesick.","SHIRLEY","female"
"Will you jusr hold your horses, I wanna get this right.","STACEY","female"
"Don't fancy making us a bacon sandwich, do you? Oh go on, I'll do it next time.  If I live that long.","GARRY","male"
"What's all this?","MAX","male"
"Well I was hoping he would be here. Wanted to apologise.Looks like it weren't him that turned my place over.","JACK","male"
"Well Lauren's grounded, I mean, she ain't going to be here, not after that party. The sooner you reign your Lucy in mate, the better.","MAX","male"
"What's wrong with Sean?","TANYA","female"
"Thanks anyway.  For letting me come.","MAX","male"
"Nice. Only finding accessories is going to be a nightmare.","CHRISTIAN","male"
"Not really.","CLARE","female"
"What?  Do you mind?  I'm talking with my daughter.","IAN","male"
"Here?  In London?Can I have her number?","STEVEN","male"
"Sean?","STACEY","female"
"Irish Rugger shirt for you Phil.","ROXY","female"
